order_id,product_id,customer_id,price,order_date,shipping_date,quantity,payment_method_id,country_id,discount_amount
9234252,176588,263554,32.09,2024-04-21,2024-04-25,2,3,3,6.77
8282507,328815,259277,22.58,2024-06-08,2024-06-15,2,1,5,1.44
3214983,360610,229126,44.94,2025-05-01,2025-05-04,1,3,2,3.41
9415860,512461,239600,18.18,2024-07-23,2024-07-29,1,1,3,5.99
5858191,176588,223370,29.32,2024-03-22,2024-03-27,1,1,1,4.95
4772556,140937,292025,37.26,2024-03-01,2024-03-02,2,3,7,7.65
2248114,307937,223902,50.58,2024-03-14,2024-03-21,1,3,3,1.25
5880781,360610,247839,81.66,2024-01-02,2024-01-08,1,3,1,7.82
5015601,547239,242425,33.79,2025-01-13,2025-01-19,1,1,1,1.35
9210969,307937,222305,72.25,2024-03-16,2024-03-19,1,2,1,7.08
1543399,562958,284893,28.24,2024-03-05,2024-03-06,3,5,1,5.99
5674036,313802,277531,36.07,2024-05-05,2024-05-08,1,2,4,2.35
1439772,381632,255570,28.36,2024-01-18,2024-01-19,1,2,4,5.3
1289656,492904,231741,15.95,2024-02-02,2024-02-07,1,5,7,6.03
9538233,938521,226494,62.11,2024-01-04,2024-01-10,1,2,1,8.14
9642157,512461,285138,21.08,2024-02-17,2024-02-21,1,5,3,6.0
8766846,938521,299598,36.28,2024-01-05,2024-01-08,1,4,2,4.24
6408209,512461,270425,13.88,2024-08-13,2024-08-16,3,3,4,2.17
8890418,381632,267825,32.79,2024-04-07,2024-04-13,3,5,5,2.17
4553777,938521,203846,57.62,2024-06-02,2024-06-09,1,4,5,1.94
1504741,307937,257144,52.47,2024-01-07,2024-01-13,1,4,2,7.93
6613519,140937,250586,45.6,2024-04-19,2024-04-24,1,1,1,4.65
4613562,381632,276015,19.94,2024-01-13,2024-01-20,1,3,3,3.05
3734383,360610,261401,67.62,2024-01-30,2024-02-01,1,5,4,0.23
3563046,674253,209385,43.26,2024-06-21,2024-06-24,2,3,7,2.52
3503532,313802,219931,22.95,2024-01-03,2024-01-04,1,3,4,0.63
4064528,938521,226691,47.99,2024-04-25,2024-04-30,3,5,5,4.77
6441542,307937,229159,61.39,2024-01-23,2024-01-29,1,1,4,6.9
8562154,674253,262258,47.33,2024-01-12,2024-01-14,2,1,5,5.21
7374275,176588,201445,25.79,2024-04-05,2024-04-08,1,4,5,9.27
1479769,674253,278059,47.03,2024-02-07,2024-02-10,1,2,6,2.64
8549761,313802,208154,33.09,2024-01-05,2024-01-11,1,1,5,1.18
5822572,562958,200441,15.06,2024-04-12,2024-04-18,1,3,7,2.91
8069784,360610,271806,45.89,2024-05-05,2024-05-11,2,4,4,3.58
6186769,938521,281822,47.22,2024-01-21,2024-01-25,1,5,1,0.83
3529645,938521,237615,61.74,2024-01-13,2024-01-15,1,4,5,9.72
3985180,562958,286157,27.64,2024-01-24,2024-01-29,1,4,7,3.81
1983318,381632,231477,31.33,2024-03-19,2024-03-25,1,2,6,5.3
3879100,363028,270152,72.82,2024-09-21,2024-09-22,3,2,7,1.05
6611414,381632,214129,16.55,2024-07-11,2024-07-14,1,1,1,8.19
8590308,176588,282457,29.16,2024-02-11,2024-02-16,1,2,1,6.34
3814994,176588,289374,24.56,2024-03-05,2024-03-09,2,4,1,1.35
3919590,938521,220411,33.75,2024-02-18,2024-02-24,1,3,3,1.86
6784717,307937,207461,48.39,2024-04-29,2024-05-06,1,4,1,6.27
7458152,562958,202229,31.58,2025-02-20,2025-02-23,2,5,4,7.43
6363252,307937,211763,64.76,2024-10-23,2024-10-30,1,4,5,0.05
3342220,381632,246501,32.9,2024-01-10,2024-01-12,1,5,4,0.27
1698091,307937,279553,50.38,2024-03-15,2024-03-21,1,1,1,2.12
8554365,547239,250852,21.6,2024-01-01,2024-01-07,1,1,2,9.81
6433460,381632,293915,35.21,2024-02-14,2024-02-21,1,1,3,9.07
1524440,938521,231226,45.41,2024-03-10,2024-03-16,1,3,3,3.93
1559345,924197,202312,37.74,2024-03-06,2024-03-12,2,1,5,2.03
5410441,307937,225423,65.25,2024-01-20,2024-01-25,2,4,4,5.51
2234546,512461,277531,15.52,2024-02-20,2024-02-21,1,4,6,8.51
5299510,360610,272009,60.55,2024-03-12,2024-03-18,2,3,5,4.72
1145327,363028,286452,58.43,2024-04-14,2024-04-20,1,5,6,3.24
3287052,176588,291034,39.03,2024-01-13,2024-01-17,1,5,3,8.88
6865862,328815,222845,17.8,2024-02-15,2024-02-20,1,5,6,9.39
6444230,363028,288186,64.12,2024-06-20,2024-06-23,1,2,5,9.65
2748424,360610,251784,48.6,2024-01-25,2024-01-26,1,2,7,9.77
3167765,562958,285688,25.82,2024-02-29,2024-03-03,3,5,3,3.87
4654525,547239,252837,32.41,2024-02-16,2024-02-19,1,4,7,2.97
8017530,674253,228484,57.38,2024-01-02,2024-01-04,1,4,2,7.77
4629552,674253,232030,40.4,2024-02-01,2024-02-03,1,1,7,0.51
6104596,363028,274372,51.09,2024-05-31,2024-06-03,3,5,5,2.74
7834150,176588,249899,38.85,2024-01-16,2024-01-23,1,1,2,2.54
6562605,547239,202576,25.08,2024-03-04,2024-03-08,1,1,6,7.26
6729591,674253,216897,45.98,2024-01-02,2024-01-04,3,3,3,6.18
1048237,360610,284141,54.0,2024-01-31,2024-02-02,1,1,4,5.79
9145509,360610,293833,84.67,2024-01-18,2024-01-20,1,4,5,4.23
6681504,492904,220411,18.34,2024-06-14,2024-06-16,1,3,5,7.79
6461799,492904,282546,13.78,2024-10-04,2024-10-05,1,3,3,7.89
3542147,512461,281695,18.94,2024-06-26,2024-06-29,1,5,6,7.77
9624042,360610,211968,74.0,2024-07-07,2024-07-14,1,3,5,9.89
2699941,140937,282159,60.0,2024-03-21,2024-03-28,2,2,7,8.55
1582701,562958,273096,33.18,2024-01-04,2024-01-05,1,2,6,7.74
5402022,492904,257973,20.77,2024-03-24,2024-03-29,1,1,6,9.4
1882064,938521,225202,48.92,2024-08-13,2024-08-20,1,3,4,1.18
9354830,512461,212998,12.41,2024-12-02,2024-12-07,1,3,1,7.97
8250778,674253,261401,41.37,2024-01-01,2024-01-08,1,2,1,4.68
9029192,176588,233260,20.6,2025-04-26,2025-05-02,1,4,3,0.48
6767455,381632,272805,33.84,2024-03-17,2024-03-22,2,4,6,4.87
3888277,360610,255943,54.94,2024-02-26,2024-02-27,2,5,3,8.36
6279200,674253,238061,26.64,2024-03-05,2024-03-11,1,2,4,3.64
7803478,938521,296021,68.63,2024-03-17,2024-03-20,1,4,4,0.72
4559355,328815,254219,17.82,2024-04-01,2024-04-08,3,1,2,2.83
4838113,562958,281823,28.73,2024-05-07,2024-05-12,1,1,7,2.49
4595449,938521,246144,69.18,2024-10-11,2024-10-13,1,1,7,2.91
2810867,328815,242318,26.33,2024-05-01,2024-05-06,1,1,7,4.73
8966019,176588,229894,38.39,2024-03-15,2024-03-19,1,1,3,5.53
3887851,674253,240248,57.23,2024-03-03,2024-03-05,1,3,2,2.73
5539816,492904,242725,30.55,2024-02-07,2024-02-09,1,3,4,8.49
2045574,674253,258624,40.45,2024-03-28,2024-03-30,1,3,4,8.65
3202190,674253,289374,26.0,2024-03-12,2024-03-19,1,4,7,9.94
6794083,924197,236715,39.98,2024-01-03,2024-01-09,1,5,4,2.54
7494693,140937,212998,57.28,2024-01-02,2024-01-09,1,3,3,4.61
3934780,313802,222495,36.49,2025-03-22,2025-03-27,1,4,6,5.4
7056984,140937,266948,63.98,2024-03-12,2024-03-19,3,2,3,7.83
8805559,512461,259280,18.57,2024-04-02,2024-04-04,1,3,7,0.34
5616404,363028,257334,37.32,2024-06-02,2024-06-08,3,2,5,7.4
2982747,140937,261014,46.23,2024-01-27,2024-01-31,1,1,2,5.95
8445251,307937,287857,59.84,2024-06-14,2024-06-15,1,3,4,2.55
3409704,328815,204572,24.57,2024-01-13,2024-01-17,3,1,5,7.73
5140718,492904,245786,29.8,2024-03-14,2024-03-17,3,3,7,9.55
6850973,924197,246917,73.44,2024-02-13,2024-02-19,1,4,4,6.47
8172497,562958,225542,25.12,2024-01-06,2024-01-12,2,1,6,8.12
2638346,674253,271097,56.33,2024-05-24,2024-05-26,1,5,3,9.52
8822728,140937,205783,65.18,2024-01-10,2024-01-14,1,3,2,9.74
8685003,512461,223370,20.23,2025-02-02,2025-02-07,1,2,5,7.14
1193052,360610,291575,45.67,2024-01-30,2024-02-02,1,2,3,6.17
4914478,313802,283474,33.25,2024-01-08,2024-01-15,1,2,1,5.54
1869588,307937,227384,35.32,2024-01-20,2024-01-26,3,3,4,7.76
7578732,924197,279145,61.76,2024-02-06,2024-02-13,1,3,7,9.46
2604001,307937,246839,33.45,2024-01-17,2024-01-21,1,5,1,2.25
9116838,924197,242017,36.93,2024-01-17,2024-01-19,1,5,2,9.5
2570027,140937,201769,68.0,2024-02-03,2024-02-08,1,3,6,8.42
9694046,313802,206909,33.48,2024-01-29,2024-01-31,1,1,2,5.74
4838750,307937,219931,37.1,2024-08-21,2024-08-24,1,3,1,5.7
4919569,328815,236505,30.91,2024-01-23,2024-01-30,3,2,4,3.87
8586131,562958,225542,20.61,2024-05-09,2024-05-16,2,3,6,8.5
1820424,938521,211792,60.12,2024-02-18,2024-02-22,2,3,4,4.11
9419757,360610,267825,62.92,2024-03-02,2024-03-09,1,1,2,9.11
4581564,674253,221544,56.64,2024-03-22,2024-03-24,2,4,4,0.15
1853920,140937,213970,54.0,2024-01-12,2024-01-15,1,2,1,2.19
4741877,313802,219817,31.41,2024-02-09,2024-02-15,1,4,3,8.79
9166380,313802,246982,42.47,2024-03-26,2024-03-31,1,3,5,6.65
5125030,674253,264033,39.98,2024-04-16,2024-04-20,1,2,3,4.29
9835723,328815,274290,27.03,2024-01-08,2024-01-12,1,2,1,1.37
9472020,674253,238675,56.19,2024-04-10,2024-04-17,2,4,5,7.5
3590463,938521,207835,35.11,2024-02-06,2024-02-09,1,2,3,6.56
7795963,328815,229669,28.65,2024-02-01,2024-02-08,1,4,1,2.14
7481365,924197,271195,43.22,2024-06-15,2024-06-19,1,4,5,8.3
8806388,938521,246839,32.98,2024-02-23,2024-02-28,2,3,4,6.16
5329407,938521,214190,57.34,2024-06-19,2024-06-24,1,1,7,5.12
4548195,328815,226686,20.5,2025-01-07,2025-01-11,3,1,4,7.98
8162612,547239,296021,17.15,2024-01-18,2024-01-20,2,3,5,6.32
7744788,176588,209385,30.25,2024-04-04,2024-04-11,2,1,6,9.87
5725245,938521,273968,48.47,2024-02-13,2024-02-15,2,5,2,8.84
7867362,176588,247756,39.02,2024-03-13,2024-03-20,3,2,7,2.51
2520445,562958,286223,16.44,2024-01-03,2024-01-08,3,2,7,9.5
5734030,512461,245160,15.63,2024-06-18,2024-06-20,1,2,6,5.12
6695745,938521,291881,64.21,2025-11-15,2025-11-22,1,3,2,4.5
8483121,360610,282546,85.77,2024-01-14,2024-01-17,1,5,2,5.47
9892518,360610,202312,43.42,2024-09-23,2024-09-24,2,3,7,5.67
1342954,381632,248195,22.66,2024-08-22,2024-08-28,3,1,1,4.65
9202911,363028,255912,74.28,2024-09-14,2024-09-18,1,1,5,3.8
1981529,328815,277195,19.31,2024-01-14,2024-01-21,1,2,2,4.01
2876225,674253,207558,42.15,2024-04-07,2024-04-10,1,2,5,9.77
9669271,674253,280659,32.47,2024-02-19,2024-02-24,2,3,7,9.87
9817157,176588,208154,40.57,2024-05-03,2024-05-04,1,5,4,3.37
5466748,381632,240248,35.59,2024-01-09,2024-01-15,1,5,6,8.08
1933619,492904,282503,15.21,2024-02-12,2024-02-19,1,2,1,6.12
2180795,307937,217208,41.72,2024-02-18,2024-02-23,1,4,5,8.19
6626134,176588,236715,41.45,2024-10-03,2024-10-10,1,5,6,7.77
2599260,562958,258712,28.76,2024-05-25,2024-05-26,2,3,2,2.76
1840202,307937,251282,39.53,2024-07-13,2024-07-16,1,4,2,3.51
7431765,512461,223277,25.22,2024-06-29,2024-06-30,1,3,5,2.02
9552008,492904,227293,27.22,2024-04-04,2024-04-11,1,4,4,9.93
4788536,938521,245724,47.72,2024-04-18,2024-04-20,1,3,6,9.72
6008694,938521,246501,61.8,2024-03-15,2024-03-18,1,4,6,4.02
8340863,938521,221429,63.02,2024-01-24,2024-01-28,1,3,6,6.67
1780106,140937,201742,39.82,2024-06-08,2024-06-13,1,4,6,0.54
4515372,674253,279145,30.57,2024-02-03,2024-02-05,2,4,5,0.23
3437267,674253,289902,42.99,2024-06-06,2024-06-13,1,1,5,1.27
9970791,360610,286452,76.77,2024-01-23,2024-01-27,1,3,5,5.13
2072560,924197,203346,73.21,2024-02-03,2024-02-04,1,3,4,2.81
2569181,512461,261870,15.67,2024-06-11,2024-06-13,2,1,7,9.54
8606402,938521,200199,53.8,2024-01-07,2024-01-14,1,1,7,1.1
4059102,328815,208730,16.9,2024-06-12,2024-06-16,3,3,7,6.83
5919115,492904,240651,20.78,2024-03-18,2024-03-21,1,3,2,0.08
9297165,328815,221429,16.85,2024-03-26,2024-03-27,1,2,4,2.58
2618333,313802,208497,23.51,2024-01-12,2024-01-16,1,5,7,8.07
9863611,363028,296015,71.4,2024-02-01,2024-02-02,3,1,2,3.61
6932741,140937,243717,39.94,2024-01-04,2024-01-08,1,4,1,3.6
3175333,307937,210250,41.63,2024-03-14,2024-03-19,1,5,4,6.34
5257932,547239,237559,27.27,2024-03-17,2024-03-20,1,4,4,3.55
3974584,924197,218541,83.86,2024-04-02,2024-04-04,1,2,4,4.39
1515667,381632,289428,34.38,2024-02-02,2024-02-06,1,4,4,4.3
2225048,307937,292930,62.84,2024-06-15,2024-06-16,3,5,3,2.8
9155403,140937,287593,58.35,2024-06-05,2024-06-08,1,5,6,1.35
3187931,176588,219865,31.29,2024-04-12,2024-04-14,1,4,7,4.28
2804447,363028,296022,84.72,2024-03-30,2024-03-31,3,1,3,5.1
1466992,674253,217241,52.21,2024-04-09,2024-04-12,2,1,1,3.28
3944907,140937,240248,59.21,2024-01-17,2024-01-18,1,2,4,6.21
8627951,924197,206909,45.6,2024-02-13,2024-02-20,1,5,5,9.78
8764223,492904,217678,18.98,2024-02-13,2024-02-19,1,3,3,1.46
6479111,313802,293078,22.88,2024-02-17,2024-02-23,3,1,6,7.08
6394055,140937,223914,75.96,2024-05-23,2024-05-26,1,2,4,7.8
3383466,924197,246839,42.49,2024-02-01,2024-02-08,2,1,4,5.94
3761084,307937,232013,39.4,2024-05-18,2024-05-20,1,1,5,3.66
2534170,363028,270183,59.94,2024-02-13,2024-02-15,1,4,3,1.14
4695191,512461,220411,20.04,2024-06-21,2024-06-22,1,1,1,1.25
3730756,674253,247934,55.01,2024-05-08,2024-05-11,1,4,4,9.48
7859157,562958,263873,19.22,2024-04-14,2024-04-21,3,3,3,6.98
4419406,562958,277584,14.86,2024-08-21,2024-08-25,1,1,1,0.37
7836639,176588,216431,41.66,2024-02-21,2024-02-27,1,3,2,4.32
7732046,562958,216431,15.41,2024-01-21,2024-01-28,1,3,1,3.5
6173814,924197,240902,52.68,2024-03-10,2024-03-12,1,4,2,2.41
6816964,938521,224047,30.34,2024-01-06,2024-01-13,1,1,2,3.62
5588741,363028,239462,76.03,2024-05-09,2024-05-15,1,5,5,6.37
8991303,307937,293560,48.22,2024-02-12,2024-02-16,2,3,7,4.97
2659463,674253,242441,42.05,2024-03-19,2024-03-23,1,2,1,0.52
7109199,512461,281179,19.89,2024-07-22,2024-07-27,1,2,5,9.23
5388091,381632,218665,30.64,2024-08-21,2024-08-22,1,3,4,6.75
4810654,562958,219631,16.22,2024-08-23,2024-08-24,1,1,4,3.16
7141618,924197,289428,48.64,2024-01-21,2024-01-22,1,3,7,9.12
2798494,674253,258778,50.33,2024-09-30,2024-10-03,1,2,2,7.76
1245917,307937,287418,42.09,2024-07-21,2024-07-23,1,2,4,0.33
2014150,140937,214724,76.41,2024-01-28,2024-02-04,2,1,7,9.05
8886015,313802,224308,25.6,2024-08-01,2024-08-03,1,3,1,4.27
6811483,674253,254070,35.82,2024-02-19,2024-02-24,1,4,3,3.25
3240151,924197,273073,85.06,2024-05-14,2024-05-20,1,1,5,3.45
1112250,328815,236707,20.32,2024-04-26,2024-05-01,1,5,7,7.95
5686991,512461,243309,24.94,2024-07-06,2024-07-11,2,1,7,0.88
1784296,562958,246487,26.15,2024-04-23,2024-04-27,1,5,4,9.09
1729539,938521,201674,54.43,2024-02-13,2024-02-14,2,5,1,1.4
6291924,924197,278369,40.18,2024-11-13,2024-11-20,1,2,3,6.98
1601081,492904,296024,29.18,2024-03-20,2024-03-23,1,5,7,1.35
2914987,938521,256017,57.16,2024-09-21,2024-09-23,2,2,2,9.35
8719156,363028,294213,73.18,2024-05-23,2024-05-26,1,3,7,3.57
6200286,512461,222305,25.58,2024-09-30,2024-10-01,2,3,7,6.93
2558940,140937,231226,44.12,2024-05-27,2024-05-28,2,1,3,4.05
8336712,360610,292221,63.52,2024-03-03,2024-03-05,2,2,1,1.94
3080659,938521,269271,38.22,2024-01-05,2024-01-09,2,5,5,9.95
6681620,307937,231741,37.46,2024-01-24,2024-01-30,1,4,5,2.66
7184215,328815,293502,18.04,2024-01-17,2024-01-24,2,3,4,0.35
2795106,938521,244683,64.81,2024-06-12,2024-06-17,1,2,3,1.89
5365506,140937,236505,44.3,2024-01-11,2024-01-15,1,5,3,1.26
8756837,381632,261014,27.87,2024-05-09,2024-05-10,1,4,1,1.22
6724483,307937,281048,50.67,2025-06-28,2025-06-29,1,1,6,5.34
1268313,492904,265542,17.28,2024-04-12,2024-04-19,1,5,1,0.56
2959473,924197,244943,58.84,2024-07-18,2024-07-22,1,2,5,2.04
9817131,674253,205421,45.57,2024-07-22,2024-07-27,1,5,4,8.05
8635216,363028,213526,85.05,2024-01-26,2024-01-31,1,3,6,9.72
3153748,924197,215609,36.95,2024-04-22,2024-04-23,3,4,5,6.93
8867153,363028,295398,46.29,2024-02-21,2024-02-27,1,2,4,4.61
9256461,938521,274372,30.53,2024-01-11,2024-01-16,1,4,5,5.64
7828297,307937,265339,50.68,2024-01-21,2024-01-26,1,5,5,0.43
6918568,176588,214275,27.09,2024-03-22,2024-03-24,1,4,5,3.82
3961146,938521,207085,31.29,2024-05-17,2024-05-23,3,2,3,0.6
4207937,381632,278267,25.31,2024-05-03,2024-05-05,1,2,1,1.11
2052835,363028,239508,66.02,2024-01-02,2024-01-05,1,5,3,2.02
9490671,360610,208628,45.64,2024-01-09,2024-01-13,1,3,4,3.81
9879895,328815,215225,30.78,2024-01-09,2024-01-10,1,3,4,2.1
6427821,492904,285676,18.52,2024-07-19,2024-07-24,1,2,6,5.68
1666052,313802,225473,29.16,2024-06-10,2024-06-13,2,3,2,9.23
9627372,674253,299831,44.47,2024-01-09,2024-01-11,2,2,3,7.97
4875456,547239,260236,20.69,2024-03-17,2024-03-22,1,2,4,8.84
7700328,360610,246797,66.34,2024-02-15,2024-02-19,2,5,5,3.72
1658146,562958,298179,14.65,2024-03-11,2024-03-13,1,3,5,7.55
6274043,176588,293587,27.72,2024-06-04,2024-06-10,3,2,3,2.79
6969567,313802,201637,25.62,2024-03-30,2024-04-05,1,4,6,7.8
7366874,924197,233019,36.73,2024-12-02,2024-12-03,1,4,1,3.18
6506785,938521,287713,56.15,2024-02-25,2024-03-01,1,5,2,2.35
2861809,360610,210390,44.03,2024-01-09,2024-01-12,2,2,7,5.09
3821426,140937,210288,78.95,2024-02-25,2024-02-26,1,2,4,0.7
6091753,328815,216052,27.45,2024-01-03,2024-01-08,3,2,6,1.79
7741722,360610,243827,70.91,2024-02-16,2024-02-21,1,5,6,3.07
6340198,140937,218494,54.82,2024-01-03,2024-01-08,1,1,7,2.84
6949793,512461,278012,20.69,2024-05-20,2024-05-27,2,1,5,9.59
8451231,938521,284446,55.9,2024-03-17,2024-03-22,2,4,5,3.07
7922187,363028,288619,85.68,2024-03-02,2024-03-07,2,4,5,4.37
7071865,924197,281669,63.91,2024-08-23,2024-08-24,1,2,4,7.09
1699686,328815,212998,16.97,2025-01-23,2025-01-27,1,5,3,6.46
7660530,313802,207116,42.15,2024-04-22,2024-04-29,1,1,1,1.31
4479604,562958,279857,30.45,2024-05-04,2024-05-08,1,3,6,9.89
8824545,938521,203668,61.21,2024-04-24,2024-04-25,2,1,4,6.64
6793147,938521,286223,66.83,2024-03-13,2024-03-19,1,1,5,8.05
8317783,674253,285688,43.99,2024-12-27,2024-12-31,2,4,5,3.05
2436128,512461,239705,23.2,2024-03-23,2024-03-26,1,5,7,3.61
9359461,562958,205581,17.17,2024-01-24,2024-01-27,1,2,4,1.49
1482013,562958,237009,19.11,2024-01-05,2024-01-11,1,4,5,5.2
9058488,562958,245461,25.46,2024-01-16,2024-01-17,1,1,5,6.6
1536278,938521,212087,65.9,2024-08-14,2024-08-17,1,4,4,1.99
1499208,140937,268820,37.49,2024-02-21,2024-02-28,2,2,6,0.97
7770221,562958,256039,18.64,2024-11-27,2024-11-28,2,3,1,0.63
2243896,307937,240766,52.1,2024-02-26,2024-02-29,1,2,4,5.55
3207068,363028,265193,70.43,2024-04-25,2024-04-27,1,5,6,1.5
3984599,924197,259482,43.13,2024-01-02,2024-01-08,1,5,2,6.75
6918461,328815,288344,22.68,2024-04-07,2024-04-13,1,1,6,2.37
1478921,492904,255252,14.66,2024-01-30,2024-02-05,3,4,1,1.88
4428861,363028,217186,72.55,2024-01-05,2024-01-06,3,4,3,4.85
6003436,547239,257940,16.06,2024-02-04,2024-02-11,2,3,5,7.22
7763371,924197,206617,71.23,2024-02-05,2024-02-10,2,2,5,7.54
2339740,924197,278741,41.7,2024-03-27,2024-04-02,1,4,4,2.37
3916187,938521,283403,33.86,2024-02-12,2024-02-19,1,1,1,9.24
8614443,924197,211708,60.05,2024-02-03,2024-02-06,1,1,1,3.02
8783814,938521,219210,52.86,2024-02-07,2024-02-09,2,2,5,3.0
4932298,924197,203958,57.1,2024-12-23,2024-12-24,2,4,7,2.08
1562127,313802,256369,23.84,2025-02-16,2025-02-19,3,1,1,9.52
7880592,547239,272017,32.22,2024-02-16,2024-02-21,1,4,5,8.07
8342625,547239,238566,31.88,2024-05-12,2024-05-15,2,5,4,0.68
9686319,360610,266303,81.3,2024-03-27,2024-04-03,1,1,5,5.28
2719011,924197,213970,45.9,2024-05-28,2024-06-03,1,2,6,2.38
9541264,360610,241635,46.87,2024-04-11,2024-04-13,2,4,4,4.65
1651656,547239,257973,19.44,2024-01-28,2024-02-04,1,2,5,6.82
2668167,547239,214571,31.33,2024-07-14,2024-07-21,1,3,1,6.62
8623376,381632,240651,28.09,2024-01-22,2024-01-28,1,4,6,4.03
4606626,547239,221429,18.57,2024-04-18,2024-04-22,1,4,1,2.75
5781981,360610,261703,75.48,2024-06-14,2024-06-20,1,5,5,1.19
7544774,307937,209311,55.4,2024-06-01,2024-06-05,1,3,1,8.57
9394442,924197,232129,69.01,2024-06-28,2024-07-04,1,3,5,9.36
4554237,512461,272905,13.81,2024-04-06,2024-04-08,1,5,2,3.06
3674546,924197,262043,69.16,2024-06-29,2024-07-06,3,5,7,7.07
3054371,492904,233106,25.39,2025-02-14,2025-02-16,1,5,5,3.98
5277054,938521,250586,36.58,2024-02-07,2024-02-08,1,3,4,1.72
2227686,307937,298179,56.79,2024-02-01,2024-02-07,1,4,2,1.85
2154783,674253,217004,50.53,2024-03-16,2024-03-23,3,4,4,5.01
5169295,176588,267546,41.42,2024-10-23,2024-10-27,1,2,7,0.05
2632320,313802,282644,26.91,2024-01-12,2024-01-13,1,2,7,8.92
6765988,381632,224083,29.28,2024-11-25,2024-11-28,1,1,6,4.36
4135536,140937,282546,46.3,2024-06-27,2024-06-29,1,4,2,3.82
7544701,328815,200264,25.05,2024-05-14,2024-05-15,1,1,5,3.48
3331968,360610,240651,49.32,2024-09-09,2024-09-16,1,1,1,8.22
2000113,140937,232129,48.69,2024-07-12,2024-07-14,1,4,5,5.67
8768958,307937,220787,60.23,2024-01-11,2024-01-12,1,5,2,0.62
6410082,492904,233458,16.07,2025-04-27,2025-04-30,3,5,3,6.22
1788481,562958,245536,25.23,2024-03-31,2024-04-03,1,5,7,1.69
7656630,176588,286336,20.99,2024-11-03,2024-11-08,1,3,2,4.03
4923961,176588,275495,33.31,2024-09-21,2024-09-25,1,2,7,9.72
1434044,938521,245634,64.47,2024-10-14,2024-10-21,1,3,5,8.61
3302165,360610,203540,69.37,2024-10-04,2024-10-09,2,3,2,4.15
3333668,363028,263593,58.9,2024-03-22,2024-03-26,1,4,4,3.86
6338973,360610,293833,57.78,2024-01-19,2024-01-22,1,5,2,2.67
2214615,313802,289289,32.32,2024-04-15,2024-04-16,2,5,4,8.8
2529337,492904,239705,20.38,2024-02-02,2024-02-09,1,2,4,9.96
9681338,674253,222305,46.44,2024-05-07,2024-05-13,3,3,2,3.4
7217119,313802,239796,31.42,2024-03-05,2024-03-07,1,2,2,8.79
1616060,307937,252522,49.82,2024-05-08,2024-05-11,3,2,4,7.74
1984269,674253,211336,32.98,2024-04-29,2024-05-02,1,3,2,4.85
3455050,307937,246982,49.73,2024-12-14,2024-12-21,1,3,1,9.46
9294018,547239,204750,24.06,2024-05-09,2024-05-16,1,2,7,7.99
1103346,492904,252945,29.89,2024-04-26,2024-04-27,1,5,3,2.27
7712457,363028,221544,57.28,2024-02-11,2024-02-18,3,3,5,2.72
2909514,674253,285688,38.32,2024-03-22,2024-03-28,1,1,1,0.99
2611486,492904,294697,14.18,2024-04-15,2024-04-18,2,2,7,3.18
3703133,360610,233976,44.48,2024-07-06,2024-07-09,1,5,3,1.38
6252475,140937,275455,38.52,2024-02-27,2024-02-28,2,5,7,1.86
2886504,924197,250225,64.23,2024-05-10,2024-05-17,1,4,6,6.47
2999777,924197,241788,48.12,2024-01-10,2024-01-13,1,1,2,1.63
7844260,307937,222301,36.22,2024-12-21,2024-12-25,2,3,4,3.44
2745553,307937,281048,34.04,2025-10-16,2025-10-20,1,2,3,8.24
3040092,328815,204226,18.3,2024-09-22,2024-09-28,1,1,3,9.08
3045546,938521,284499,44.35,2024-05-31,2024-06-04,1,4,1,6.04
2358371,938521,249630,33.34,2024-11-18,2024-11-22,1,3,6,6.83
8215817,140937,219421,76.75,2024-09-12,2024-09-15,1,3,6,6.1
9143023,938521,220051,66.12,2024-09-30,2024-10-02,3,2,7,1.5
1415962,176588,212511,25.94,2024-07-19,2024-07-23,2,4,4,0.58
3956037,547239,245461,29.76,2024-01-06,2024-01-12,2,1,4,3.56
1269322,938521,247115,51.98,2024-08-19,2024-08-23,1,2,2,6.11
8041046,313802,205347,27.5,2024-03-02,2024-03-05,1,3,3,1.64
7188684,562958,247756,18.32,2024-02-04,2024-02-11,3,1,2,9.91
8855249,674253,206367,37.5,2024-03-29,2024-04-03,1,1,7,1.14
4443765,313802,255489,39.17,2024-04-09,2024-04-12,3,4,7,5.21
1887905,674253,272747,56.92,2024-06-03,2024-06-10,1,1,4,9.33
7049885,176588,239200,28.53,2024-01-21,2024-01-22,1,3,5,8.93
2447588,328815,203668,16.05,2024-04-23,2024-04-29,1,3,5,6.84
3884033,307937,256037,72.61,2024-01-29,2024-02-02,1,3,5,0.83
8262590,547239,256888,27.03,2024-01-10,2024-01-11,1,1,5,6.43
4205953,328815,261116,33.4,2024-01-08,2024-01-12,3,2,7,9.32
5237100,492904,243440,23.17,2024-11-16,2024-11-21,1,3,6,8.94
8797857,307937,229669,67.67,2024-01-05,2024-01-12,1,4,7,4.28
3279758,512461,241788,21.89,2024-06-14,2024-06-16,1,3,6,0.65
6613271,924197,222392,51.29,2024-04-05,2024-04-10,1,2,2,0.39
8395600,328815,255790,20.54,2024-09-25,2024-09-28,1,1,5,5.41
7004108,360610,285018,85.71,2024-08-02,2024-08-05,3,4,2,5.11
7952406,176588,289125,46.62,2024-04-21,2024-04-22,2,2,5,8.32
